Date,Lang Code,Count
2017-06-06,it,2
2017-06-06,id,69
2017-06-06,hu,2
2017-06-06,hr,1
2017-06-06,ha,1
2017-06-06,gl,3
2017-06-06,fr,20
2017-06-06,fa,1
2017-06-06,es,193
2017-06-06,eo,1
2017-06-06,en,6998
2017-06-06,de,91
2017-06-06,da,6
2017-06-06,cs,7
2017-06-06,ca,1
2017-06-06,br,1
2017-06-06,bn,1
2017-06-06,bg,1
2017-06-06,aa,1
2017-06-07,zh-Hant,2
2017-06-07,zh,9
2017-06-07,uk,3
2017-06-07,tr,17
2017-06-07,tl,1
2017-06-07,th,5
2017-06-07,ru,44
2017-06-07,rn,1
2017-06-07,pt,8
2017-06-07,pl,118
2017-06-07,no,1
2017-06-07,nl,3
2017-06-07,ms,3
2017-06-07,lt,6
2017-06-07,la,8
2017-06-07,ko,338
2017-06-07,ja,21
2017-06-07,it,2
2017-06-07,id,78
2017-06-07,hu,2
2017-06-07,hr,2
2017-06-07,hi,1
2017-06-07,ha,1
2017-06-07,gl,1
2017-06-07,fr,10
2017-06-07,es,174
2017-06-07,eo,1
2017-06-07,en,6845
2017-06-07,el,1
2017-06-07,de,86
2017-06-07,cs,4
2017-06-07,bn,1
2017-06-07,bg,1
2017-06-07,ar,1
2017-06-08,zh-Hant,4
2017-06-08,zh,17
2017-06-08,xh,1
2017-06-08,uk,2
2017-06-08,tr,14
2017-06-08,su,1
2017-06-08,sco,1
2017-06-08,ru,22
2017-06-08,ro,1
2017-06-08,pt,11
2017-06-08,pl,120
2017-06-08,nl,3
2017-06-08,ms,2
2017-06-08,lt,10
2017-06-08,la,1
2017-06-08,ko,363
2017-06-08,ja,32
2017-06-08,it,2
2017-06-08,ie,1
2017-06-08,id,76
2017-06-08,hu,2
2017-06-08,hr,2
2017-06-08,hi,1
2017-06-08,fr,12
2017-06-08,es,166
2017-06-08,eo,2
2017-06-08,en,6580
2017-06-08,de,80
2017-06-08,da,3
2017-06-08,cs,2
2017-06-08,bn,1
2017-06-08,aa,1
2017-06-09,zh-Hant,4
2017-06-09,zh,11
2017-06-09,uk,3
2017-06-09,tr,10
2017-06-09,tlh,2
2017-06-09,tk,1
2017-06-09,th,2
2017-06-09,sv,1
2017-06-09,sco,1
2017-06-09,ru,26
2017-06-09,ro,2
2017-06-09,pt,11
2017-06-09,pl,95
2017-06-09,nl,3
2017-06-09,ms,1
2017-06-09,lt,2
2017-06-09,la,1
2017-06-09,ko,323
2017-06-09,jp,1
2017-06-09,ja,33
2017-06-09,it,1
2017-06-09,id,82
2017-06-09,gn,1
2017-06-09,fr,12
2017-06-09,es,201
2017-06-09,eo,1
2017-06-09,en,6249
2017-06-09,de,79
2017-06-09,da,1
2017-06-09,cs,3
2017-06-09,bs,1
2017-06-09,bn,2
2017-06-09,ar,2
2017-06-09,af,1
2017-06-10,zh-Hant,8
2017-06-10,zh,15
2017-06-10,xh,1
2017-06-10,uk,3
2017-06-10,tr,18
2017-06-10,tl,1
2017-06-10,th,2
2017-06-10,sr,1
2017-06-10,so,1
2017-06-10,sco,1
2017-06-10,ru,22
2017-06-10,rn,1
2017-06-10,pt,8
2017-06-10,pl,112
2017-06-10,nl,4
2017-06-10,ms,1
2017-06-10,lt,8
2017-06-10,ko,277
2017-06-10,ja,33
2017-06-10,it,1
2017-06-10,id,76
2017-06-10,hu,1
2017-06-10,hr,1
2017-06-10,hi,2
2017-06-10,gl,2
2017-06-10,fr,7
2017-06-10,es,180
2017-06-10,en,5963
2017-06-10,de,79
2017-06-10,da,2
2017-06-10,cs,4
2017-06-10,bn,1
2017-06-10,bg,1
2017-06-11,zh-Hant,6
2017-06-11,zh,11
2017-06-11,ve,1
2017-06-11,uk,6
2017-06-11,tr,12
2017-06-11,th,5
2017-06-11,sv,2
2017-06-11,su,1
2017-06-11,sq,1
2017-06-11,ru,21
2017-06-11,pt,9
2017-06-11,pl,92
2017-06-11,nl,1
2017-06-11,ms,1
2017-06-11,lt,5
2017-06-11,la,1
2017-06-11,ko,324
2017-06-11,ja,35
2017-06-11,it,4
2017-06-11,id,89
2017-06-11,hu,1
2017-06-11,gl,1
2017-06-11,fr,9
2017-06-11,es,181
2017-06-11,en,5946
2017-06-11,el,1
2017-06-11,de,87
2017-06-11,da,1
2017-06-11,cs,8
2017-06-11,ceb,1
2017-06-11,bn,2
2017-06-11,ar,1
2017-06-12,zh-Hant,5
2017-06-12,zh,13
2017-06-12,war,1
2017-06-12,uk,2
2017-06-12,tt,1
2017-06-12,tr,12
2017-06-12,tl,5
2017-06-12,th,1
2017-06-12,sq,1
2017-06-12,ru,30
2017-06-12,pt,18
2017-06-12,pl,121
2017-06-12,no,2
2017-06-12,nl,5
2017-06-12,my,1
2017-06-12,ms,3
2017-06-12,lt,4
2017-06-12,lb,1
2017-06-12,ko,341
2017-06-12,ja,35
2017-06-12,it,1
2017-06-12,id,77
2017-06-12,hu,1
2017-06-12,hi,1
2017-06-12,gl,2
2017-06-12,fr,9
2017-06-12,es,186
2017-06-12,en,6999
2017-06-12,de,85
2017-06-12,da,5
2017-06-12,cs,7
2017-06-12,ceb,1
2017-06-12,br,1
2017-06-12,bn,2
2017-06-12,ar,3
2017-06-12,aa,1
2017-06-13,zh-Hant,6
2017-06-13,zh,15
2017-06-13,yo,1
2017-06-13,vo,1
2017-06-13,ve,1
2017-06-13,uk,2
2017-06-13,tr,19
2017-06-13,th,5
2017-06-13,ru,31
2017-06-13,ro,4
2017-06-13,pt,12
2017-06-13,pl,211
2017-06-13,oc,1
2017-06-13,no,1
2017-06-13,nl,11
2017-06-13,my,1
2017-06-13,ms,7
2017-06-13,lt,12
2017-06-13,lg,1
2017-06-13,la,1
2017-06-13,ko,508
2017-06-13,km,1
2017-06-13,ja,43
2017-06-13,iw,3
2017-06-13,it,1
2017-06-13,ie,1
2017-06-13,id,82
2017-06-13,ia,1
2017-06-13,hu,1
2017-06-13,hr,1
2017-06-13,hi,2
2017-06-13,gv,1
2017-06-13,gl,3
2017-06-13,fr,42
2017-06-13,fa,4
2017-06-13,es,257
2017-06-13,eo,1
2017-06-13,en,9460
2017-06-13,el,1
2017-06-13,de,98
2017-06-13,da,1
2017-06-13,cs,13
2017-06-13,crs,1
2017-06-13,ceb,1
2017-06-13,bn,3
2017-06-13,ar,3
2017-06-14,zh-Hant,3
2017-06-14,zh,13
2017-06-14,xh,1
2017-06-14,ur,1
2017-06-14,uk,6
2017-06-14,tr,19
2017-06-14,tl,2
2017-06-14,th,6
2017-06-14,sco,3
2017-06-14,ru,32
2017-06-14,ro,1
2017-06-14,pt,12
2017-06-14,pl,200
2017-06-14,nl,9
2017-06-14,na,2
2017-06-14,my,1
2017-06-14,ms,1
2017-06-14,lt,10
2017-06-14,lg,1
2017-06-14,la,1
2017-06-14,ko,616
2017-06-14,ja,42
2017-06-14,iw,1
2017-06-14,it,1
2017-06-14,ie,1
2017-06-14,id,96
2017-06-14,hr,1
2017-06-14,hi,1
2017-06-14,haw,1
2017-06-14,gl,1
2017-06-14,fr,17
2017-06-14,fi,1
2017-06-14,fa,1
2017-06-14,es,277
2017-06-14,en,10301
2017-06-14,de,103
2017-06-14,da,3
2017-06-14,cs,5
2017-06-14,bn,2
2017-06-14,bg,1
2017-06-14,ar,2
2017-06-15,zh-Hant,3
2017-06-15,zh,17
2017-06-15,xh,2
2017-06-15,ur,1
2017-06-15,uk,1
2017-06-15,tr,22
2017-06-15,tl,2
2017-06-15,th,1
2017-06-15,sq,1
2017-06-15,sk,1
2017-06-15,ru,28
2017-06-15,pt,15
2017-06-15,pl,162
2017-06-15,no,2
2017-06-15,nl,4
2017-06-15,my,2
2017-06-15,ms,4
2017-06-15,lt,21
2017-06-15,ko,552
2017-06-15,jp,3
2017-06-15,ja,45
2017-06-15,is,1
2017-06-15,id,78
2017-06-15,hu,1
2017-06-15,fr,18
2017-06-15,es,269
2017-06-15,eo,3
2017-06-15,en,9245
2017-06-15,de,98
2017-06-15,da,3
2017-06-15,cs,6
2017-06-15,bs,1
2017-06-15,bn,1
2017-06-15,ar,7
2017-06-16,zh-Hant,4
2017-06-16,zh,12
2017-06-16,xx-Qaai,1
2017-06-16,uk,2
2017-06-16,tr,21
2017-06-16,tl,5
2017-06-16,th,1
2017-06-16,sq,1
2017-06-16,sl,1
2017-06-16,sk,1
2017-06-16,ru,20
2017-06-16,ro,1
2017-06-16,pt,26
2017-06-16,pl,174
2017-06-16,nl,4
2017-06-16,my,4
2017-06-16,ms,5
2017-06-16,lt,19
2017-06-16,ko,488
2017-06-16,kn,1
2017-06-16,kha,1
2017-06-16,jp,1
2017-06-16,ja,38
2017-06-16,iw,1
2017-06-16,id,98
2017-06-16,hu,1
2017-06-16,hr,6
2017-06-16,hi,1
2017-06-16,gv,1
2017-06-16,gd,1
2017-06-16,fr,50
2017-06-16,es,295
2017-06-16,eo,1
2017-06-16,en,9050
2017-06-16,de,109
2017-06-16,da,7
2017-06-16,cs,7
2017-06-16,ceb,1
2017-06-16,bn,6
2017-06-16,bg,1
2017-06-16,ar,11
2017-06-16,af,1
2017-06-17,zh-Hant,5
2017-06-17,zh,9
2017-06-17,xx-Qaai,1
2017-06-17,xh,1
2017-06-17,vo,1
2017-06-17,uk,2
2017-06-17,tr,21
2017-06-17,tl,4
2017-06-17,th,2
2017-06-17,sv,1
2017-06-17,sr,1
2017-06-17,sco,1
2017-06-17,ru,29
2017-06-17,ro,1
2017-06-17,pt,15
2017-06-17,pl,182
2017-06-17,oc,1
2017-06-17,no,1
2017-06-17,nl,7
2017-06-17,my,2
2017-06-17,ms,1
2017-06-17,lt,6
2017-06-17,ko,465
2017-06-17,ja,53
2017-06-17,iw,1
2017-06-17,it,1
2017-06-17,is,1
2017-06-17,id,71
2017-06-17,hu,3
2017-06-17,hr,8
2017-06-17,hi,3
2017-06-17,gl,1
2017-06-17,gd,1
2017-06-17,fr,28
2017-06-17,fa,2
2017-06-17,es,235
2017-06-17,en,7894
2017-06-17,de,104
2017-06-17,da,4
2017-06-17,cs,18
2017-06-17,bs,2
2017-06-17,bn,2
2017-06-17,ar,2
2017-06-18,zh-Hant,4
2017-06-18,zh,9
2017-06-18,tr,18
2017-06-18,tl,1
2017-06-18,th,2
2017-06-18,sv,2
2017-06-18,sr,2
2017-06-18,sk,1
2017-06-18,ru,22
2017-06-18,ro,1
2017-06-18,rn,1
2017-06-18,pt,26
2017-06-18,pl,150
2017-06-18,no,2
2017-06-18,nl,6
2017-06-18,ms,3
2017-06-18,lt,12
2017-06-18,ko,444
2017-06-18,jp,1
2017-06-18,ja,49
2017-06-18,it,5
2017-06-18,id,70
2017-06-18,hu,2
2017-06-18,hr,3
2017-06-18,hi,2
2017-06-18,gn,1
2017-06-18,fr,29
2017-06-18,es,230
2017-06-18,en,7956
2017-06-18,de,82
2017-06-18,da,2
2017-06-18,cs,11
2017-06-18,co,1
2017-06-18,bs,1
2017-06-18,bn,1
2017-06-18,ar,2
2017-06-18,af,3
2017-06-18,aa,1
2017-06-19,zh-Hant,1
2017-06-19,zh,11
2017-06-19,war,1
2017-06-19,uk,5
2017-06-19,tr,20
2017-06-19,su,1
2017-06-19,st,1
2017-06-19,sk,1
2017-06-19,sco,2
2017-06-19,rw,1
2017-06-19,ru,26
2017-06-19,ro,2
2017-06-19,pt,19
2017-06-19,pl,172
2017-06-19,no,1
2017-06-19,my,4
2017-06-19,ms,4
2017-06-19,lt,15
2017-06-19,la,1
2017-06-19,ko,484
2017-06-19,jp,2
2017-06-19,ja,60
2017-06-19,iw,1
2017-06-19,it,2
2017-06-19,id,106
2017-06-19,hu,2
2017-06-19,hr,1
2017-06-19,gl,1
2017-06-19,fr,34
2017-06-19,es,261
2017-06-19,en,8583
2017-06-19,de,104
2017-06-19,da,3
2017-06-19,cs,9
2017-06-19,bn,5
2017-06-19,bg,1
2017-06-19,ar,2
2017-06-19,aa,1
2017-06-20,zh-Hant,2
2017-06-20,zh,11
2017-06-20,vi,2
2017-06-20,ur,1
2017-06-20,uk,4
2017-06-20,tr,38
2017-06-20,tl,2
2017-06-20,th,1
2017-06-20,su,1
2017-06-20,sco,1
2017-06-20,rw,1
2017-06-20,ru,29
2017-06-20,ro,2
2017-06-20,rn,1
2017-06-20,pt,34
2017-06-20,pl,288
2017-06-20,no,1
2017-06-20,nl,5
2017-06-20,ms,7
2017-06-20,mfe,1
2017-06-20,lt,24
2017-06-20,la,2
2017-06-20,ko,737
2017-06-20,ja,62
2017-06-20,iw,1
2017-06-20,it,5
2017-06-20,id,183
2017-06-20,hu,2
2017-06-20,hi,2
2017-06-20,gl,1
2017-06-20,fy,1
2017-06-20,fr,36
2017-06-20,eu,1
2017-06-20,es,324
2017-06-20,en,12258
2017-06-20,el,1
2017-06-20,de,137
2017-06-20,da,14
2017-06-20,cs,8
2017-06-20,crs,1
2017-06-20,ceb,1
2017-06-20,br,2
2017-06-20,ar,1
2017-06-20,aa,1
2017-06-21,zh-Hant,14
2017-06-21,zh,60
2017-06-21,vi,2
2017-06-21,ur,1
2017-06-21,uk,1
2017-06-21,tr,34
2017-06-21,tl,1
2017-06-21,sv,2
2017-06-21,sn,1
2017-06-21,sk,1
2017-06-21,sco,2
2017-06-21,ru,49
2017-06-21,ro,3
2017-06-21,pt,27
2017-06-21,pl,253
2017-06-21,oc,1
2017-06-21,nl,21
2017-06-21,my,15
2017-06-21,ms,10
2017-06-21,lv,1
2017-06-21,lt,32
2017-06-21,la,4
2017-06-21,ko,803
2017-06-21,km,3
2017-06-21,ja,67
2017-06-21,iw,1
2017-06-21,it,5
2017-06-21,id,165
2017-06-21,ia,2
2017-06-21,hu,1
2017-06-21,hr,1
2017-06-21,hi,4
2017-06-21,fr,43
2017-06-21,es,363
2017-06-21,en,14133
2017-06-21,el,1
2017-06-21,de,164
2017-06-21,da,7
2017-06-21,cs,7
2017-06-21,ceb,1
2017-06-21,bs,1
2017-06-21,br,1
2017-06-21,bn,1
2017-06-21,bi,1
2017-06-21,ar,7
2017-06-21,ak,1
2017-06-21,af,1
2017-06-22,zh-Hant,24
2017-06-22,zh,48
2017-06-22,xh,3
2017-06-22,vo,1
2017-06-22,vi,2
2017-06-22,ur,1
2017-06-22,uk,3
2017-06-22,tr,33
2017-06-22,tl,6
2017-06-22,sq,1
2017-06-22,sk,1
2017-06-22,sa,2
2017-06-22,ru,50
2017-06-22,ro,2
2017-06-22,rm,1
2017-06-22,qu,1
2017-06-22,pt,21
2017-06-22,pl,386
2017-06-22,oc,1
2017-06-22,ny,2
2017-06-22,no,2
2017-06-22,nl,17
2017-06-22,my,6
2017-06-22,ms,6
2017-06-22,lv,1
2017-06-22,lt,137
2017-06-22,lb,1
2017-06-22,la,2
2017-06-22,ko,711
2017-06-22,kha,1
2017-06-22,jp,2
2017-06-22,ja,69
2017-06-22,it,4
2017-06-22,id,144
2017-06-22,ia,1
2017-06-22,hu,2
2017-06-22,hr,3
2017-06-22,hi,1
2017-06-22,gl,3
2017-06-22,fy,1
2017-06-22,fr,39
2017-06-22,fi,1
2017-06-22,fa,2
2017-06-22,es,429
2017-06-22,eo,1
2017-06-22,en,15470
2017-06-22,de,164
2017-06-22,da,13
2017-06-22,cs,10
2017-06-22,crs,1
2017-06-22,ceb,2
2017-06-22,bn,4
2017-06-22,ar,6
2017-06-23,zh-Hant,29
2017-06-23,zh,82
2017-06-23,xh,2
2017-06-23,vi,1
2017-06-23,ur,2
2017-06-23,uk,2
2017-06-23,tr,37
2017-06-23,tl,6
2017-06-23,th,1
2017-06-23,sv,1
2017-06-23,su,1
2017-06-23,sr,2
2017-06-23,sco,1
2017-06-23,ru,50
2017-06-23,pt,34
2017-06-23,pl,350
2017-06-23,ny,1
2017-06-23,no,2
2017-06-23,nl,11
2017-06-23,my,15
2017-06-23,ms,7
2017-06-23,lt,90
2017-06-23,lb,1
2017-06-23,la,2
2017-06-23,ko,751
2017-06-23,jp,1
2017-06-23,ja,56
2017-06-23,iw,1
2017-06-23,it,4
2017-06-23,id,167
2017-06-23,hu,1
2017-06-23,hr,6
2017-06-23,hi,4
2017-06-23,gn,1
2017-06-23,gl,1
2017-06-23,ga,1
2017-06-23,fr,48
2017-06-23,fa,3
2017-06-23,es,423
2017-06-23,eo,1
2017-06-23,en,16634
2017-06-23,de,161
2017-06-23,da,4
2017-06-23,cs,14
2017-06-23,crs,1
2017-06-23,ceb,2
2017-06-23,bn,4
2017-06-23,bg,2
2017-06-23,ar,6
2017-06-23,aa,1
2017-06-24,zh-Hant,34
2017-06-24,zh,60
2017-06-24,vi,3
2017-06-24,ur,2
2017-06-24,uk,2
2017-06-24,tr,38
2017-06-24,tlh,1
2017-06-24,tl,6
2017-06-24,th,7
2017-06-24,sv,1
2017-06-24,so,1
2017-06-24,sco,3
2017-06-24,ru,44
2017-06-24,ro,1
2017-06-24,rn,1
2017-06-24,rm,1
2017-06-24,qu,1
2017-06-24,pt,26
2017-06-24,ps,1
2017-06-24,pl,311
2017-06-24,no,2
2017-06-24,nl,7
2017-06-24,my,21
2017-06-24,ms,13
2017-06-24,lt,30
2017-06-24,lo,1
2017-06-24,la,1
2017-06-24,ko,644
2017-06-24,km,1
2017-06-24,jp,1
2017-06-24,ja,58
2017-06-24,it,10
2017-06-24,id,185
2017-06-24,ia,1
2017-06-24,hu,3
2017-06-24,hr,1
2017-06-24,hi,4
2017-06-24,gl,1
2017-06-24,ga,1
2017-06-24,fr,46
2017-06-24,fa,7
2017-06-24,es,461
2017-06-24,en,14526
2017-06-24,de,139
2017-06-24,da,6
2017-06-24,cs,8
2017-06-24,br,2
2017-06-24,bn,2
2017-06-24,ar,5
2017-06-24,af,2
2017-06-25,zh-Hant,23
2017-06-25,zh,68
2017-06-25,xh,1
2017-06-25,war,1
2017-06-25,ur,2
2017-06-25,uk,2
2017-06-25,tr,33
2017-06-25,tl,5
2017-06-25,th,9
2017-06-25,sv,1
2017-06-25,su,1
2017-06-25,sr,1
2017-06-25,si,1
2017-06-25,sco,5
2017-06-25,rw,1
2017-06-25,ru,57
2017-06-25,pt,26
2017-06-25,pl,315
2017-06-25,nl,15
2017-06-25,my,16
2017-06-25,ms,20
2017-06-25,lt,30
2017-06-25,la,1
2017-06-25,ko,686
2017-06-25,kn,1
2017-06-25,jp,1
2017-06-25,ja,68
2017-06-25,iw,2
2017-06-25,it,7
2017-06-25,id,138
2017-06-25,hu,1
2017-06-25,hr,1
2017-06-25,hi,1
2017-06-25,gu,1
2017-06-25,gl,2
2017-06-25,fr,35
2017-06-25,fi,1
2017-06-25,fa,4
2017-06-25,es,408
2017-06-25,en,13476
2017-06-25,de,142
2017-06-25,da,5
2017-06-25,cs,6
2017-06-25,bs,1
2017-06-25,br,1
2017-06-25,bn,2
2017-06-25,ar,3
2017-06-25,af,2
2017-06-25,aa,1
2017-06-26,zh-Hant,36
2017-06-26,zh,60
2017-06-26,xx-Qaai,1
2017-06-26,tr,39
2017-06-26,tl,4
2017-06-26,th,5
2017-06-26,sv,1
2017-06-26,sr,1
2017-06-26,sk,1
2017-06-26,sco,3
2017-06-26,ru,55
2017-06-26,ro,3
2017-06-26,rn,1
2017-06-26,pt,25
2017-06-26,pl,334
2017-06-26,oc,3
2017-06-26,ny,1
2017-06-26,no,5
2017-06-26,nl,12
2017-06-26,my,21
2017-06-26,ms,9
2017-06-26,lt,44
2017-06-26,ln,1
2017-06-26,la,3
2017-06-26,ko,744
2017-06-26,kl,1
2017-06-26,ja,57
2017-06-26,it,6
2017-06-26,is,2
2017-06-26,id,157
2017-06-26,hu,1
2017-06-26,hr,4
2017-06-26,hi,3
2017-06-26,haw,1
2017-06-26,ha,1
2017-06-26,gl,2
2017-06-26,gd,2
2017-06-26,ga,1
2017-06-26,fr,51
2017-06-26,fi,3
2017-06-26,fa,1
2017-06-26,es,493
2017-06-26,en,15333
2017-06-26,el,1
2017-06-26,de,170
2017-06-26,da,3
2017-06-26,cs,16
2017-06-26,co,1
2017-06-26,bs,1
2017-06-26,br,2
2017-06-26,bn,2
2017-06-26,ar,7
2017-06-27,zh-Hant,21
2017-06-27,zh,54
2017-06-27,war,1
2017-06-27,vo,1
2017-06-27,ur,1
2017-06-27,tt,1
2017-06-27,ts,1
2017-06-27,tr,29
2017-06-27,tl,2
2017-06-27,th,10
2017-06-27,su,1
2017-06-27,sr,1
2017-06-27,sl,8
2017-06-27,si,6
2017-06-27,sco,5
2017-06-27,ru,74
2017-06-27,ro,3
2017-06-27,pt,23
2017-06-27,pl,393
2017-06-27,om,1
2017-06-27,oc,1
2017-06-27,no,7
2017-06-27,nl,14
2017-06-27,my,41
2017-06-27,ms,9
2017-06-27,lv,1
2017-06-27,lt,45
2017-06-27,la,3
2017-06-27,ko,753
2017-06-27,jp,4
2017-06-27,ja,54
2017-06-27,iw,1
2017-06-27,it,5
2017-06-27,ie,1
2017-06-27,id,206
2017-06-27,ia,1
2017-06-27,hu,3
2017-06-27,hr,1
2017-06-27,hi,5
2017-06-27,gl,1
2017-06-27,fy,1
2017-06-27,fr,47
2017-06-27,fj,1
2017-06-27,fi,1
2017-06-27,fa,30
2017-06-27,es,633
2017-06-27,en,17262
2017-06-27,el,1
2017-06-27,de,203
2017-06-27,da,10
2017-06-27,cs,5
2017-06-27,bs,1
2017-06-27,bn,4
2017-06-27,bi,1
2017-06-27,bg,1
2017-06-27,ar,8
2017-06-27,af,1
2017-06-28,zh-Hant,33
2017-06-28,zh,65
2017-06-28,xh,1
2017-06-28,vo,1
2017-06-28,vi,1
2017-06-28,uk,3
2017-06-28,tt,1
2017-06-28,tr,32
2017-06-28,tl,1
2017-06-28,th,2
2017-06-28,sv,1
2017-06-28,sr,2
2017-06-28,sl,4
2017-06-28,sk,1
2017-06-28,si,2
2017-06-28,sco,2
2017-06-28,ru,66
2017-06-28,ro,8
2017-06-28,pt,40
2017-06-28,pl,384
2017-06-28,oc,1
2017-06-28,no,6
2017-06-28,nl,17
2017-06-28,na,1
2017-06-28,my,38
2017-06-28,ms,9
2017-06-28,lt,28
2017-06-28,la,4
2017-06-28,ko,774
2017-06-28,kha,1
2017-06-28,jp,1
2017-06-28,ja,58
2017-06-28,iw,1
2017-06-28,it,4
2017-06-28,id,201
2017-06-28,hu,2
2017-06-28,hr,4
2017-06-28,hi,11
2017-06-28,gn,1
2017-06-28,gl,3
2017-06-28,fr,50
2017-06-28,fa,18
2017-06-28,es,540
2017-06-28,en,15457
2017-06-28,de,204
2017-06-28,da,8
2017-06-28,cs,8
2017-06-28,co,1
2017-06-28,ceb,1
2017-06-28,bn,7
2017-06-28,bg,2
2017-06-28,ar,15
2017-06-28,aa,1
2017-06-29,zh-Hant,23
2017-06-29,zh,56
2017-06-29,wo,1
2017-06-29,war,2
2017-06-29,ur,1
2017-06-29,uk,9
2017-06-29,tr,27
2017-06-29,tl,2
2017-06-29,th,3
2017-06-29,sr,1
2017-06-29,sq,1
2017-06-29,sl,5
2017-06-29,sk,1
2017-06-29,si,3
2017-06-29,sco,3
2017-06-29,sa,1
2017-06-29,ru,63
2017-06-29,ro,6
2017-06-29,pt,32
2017-06-29,ps,1
2017-06-29,pl,431
2017-06-29,om,1
2017-06-29,ny,1
2017-06-29,no,4
2017-06-29,nl,13
2017-06-29,na,1
2017-06-29,my,33
2017-06-29,ms,9
2017-06-29,lt,26
2017-06-29,la,4
2017-06-29,ko,699
2017-06-29,jp,2
2017-06-29,ja,57
2017-06-29,iw,1
2017-06-29,it,5
2017-06-29,id,193
2017-06-29,hu,2
2017-06-29,hr,4
2017-06-29,hi,5
2017-06-29,ha,2
2017-06-29,gv,1
2017-06-29,gn,1
2017-06-29,gl,2
2017-06-29,fr,38
2017-06-29,fa,27
2017-06-29,es,584
2017-06-29,en,14889
2017-06-29,de,182
2017-06-29,da,13
2017-06-29,cy,1
2017-06-29,cs,10
2017-06-29,bs,1
2017-06-29,bn,5
2017-06-29,bg,1
2017-06-29,ar,14
2017-06-29,aa,5
2017-06-30,zh-Hant,18
2017-06-30,zh,56
2017-06-30,wo,1
2017-06-30,war,1
2017-06-30,vo,1
2017-06-30,vi,1
2017-06-30,uz,1
2017-06-30,ur,2
2017-06-30,uk,2
2017-06-30,tr,21
2017-06-30,tl,3
2017-06-30,th,5
2017-06-30,st,1
2017-06-30,sq,1
2017-06-30,sl,3
2017-06-30,sk,2
2017-06-30,si,4
2017-06-30,sco,2
2017-06-30,ru,73
2017-06-30,ro,9
2017-06-30,qu,2
2017-06-30,pt,32
2017-06-30,pl,422
2017-06-30,ny,1
2017-06-30,no,2
2017-06-30,nl,9
2017-06-30,na,1
2017-06-30,my,23
2017-06-30,ms,13
2017-06-30,lt,18
2017-06-30,lg,1
2017-06-30,la,2
2017-06-30,ko,612
2017-06-30,km,1
2017-06-30,kha,1
2017-06-30,jp,1
2017-06-30,ja,44
2017-06-30,it,5
2017-06-30,id,200
2017-06-30,hu,2
2017-06-30,hr,3
2017-06-30,hi,4
2017-06-30,gl,3
2017-06-30,fr,45
2017-06-30,fa,16
2017-06-30,es,473
2017-06-30,en,13881
2017-06-30,de,159
2017-06-30,da,5
2017-06-30,cs,14
2017-06-30,bs,1
2017-06-30,br,1
2017-06-30,bn,18
2017-06-30,bg,1
2017-06-30,ar,14
2017-06-30,af,1
2017-06-30,aa,1
2017-07-01,zh-Hant,16
2017-07-01,zh,51
2017-07-01,za,1
2017-07-01,war,1
2017-07-01,uz,1
2017-07-01,ur,2
2017-07-01,uk,1
2017-07-01,tr,27
2017-07-01,tl,3
2017-07-01,th,4
2017-07-01,sv,3
2017-07-01,su,1
2017-07-01,ss,1
2017-07-01,so,1
2017-07-01,sl,1
2017-07-01,si,3
2017-07-01,ru,58
2017-07-01,ro,2
2017-07-01,pt,33
2017-07-01,pl,452
2017-07-01,no,9
2017-07-01,nl,9
2017-07-01,ne,1
2017-07-01,my,43
2017-07-01,ms,12
2017-07-01,mfe,1
2017-07-01,lt,27
2017-07-01,lg,1
2017-07-01,la,2
2017-07-01,ko,538
2017-07-01,ja,48
2017-07-01,it,6
2017-07-01,id,229
2017-07-01,ia,1
2017-07-01,hr,1
2017-07-01,hi,2
2017-07-01,gl,2
2017-07-01,fy,1
2017-07-01,fr,33
2017-07-01,fa,17
2017-07-01,eu,1
2017-07-01,et,1
2017-07-01,es,486
2017-07-01,en,13425
2017-07-01,el,1
2017-07-01,de,132
2017-07-01,da,11
2017-07-01,cs,16
2017-07-01,bn,10
2017-07-01,bg,1
2017-07-01,ar,8
2017-07-01,af,1
2017-07-02,zh-Hant,24
2017-07-02,zh,49
2017-07-02,ur,8
2017-07-02,uk,2
2017-07-02,tr,25
2017-07-02,tl,3
2017-07-02,th,5
2017-07-02,sv,1
2017-07-02,sr,1
2017-07-02,si,1
2017-07-02,sco,3
2017-07-02,sa,1
2017-07-02,rw,1
2017-07-02,ru,66
2017-07-02,ro,2
2017-07-02,rm,1
2017-07-02,pt,38
2017-07-02,pl,453
2017-07-02,no,1
2017-07-02,nl,15
2017-07-02,na,1
2017-07-02,my,53
2017-07-02,ms,10
2017-07-02,mi,1
2017-07-02,lt,26
2017-07-02,la,4
2017-07-02,ko,558
2017-07-02,km,1
2017-07-02,ja,43
2017-07-02,it,6
2017-07-02,id,203
2017-07-02,hu,1
2017-07-02,hr,1
2017-07-02,hi,5
2017-07-02,gl,1
2017-07-02,fr,42
2017-07-02,fa,19
2017-07-02,es,473
2017-07-02,eo,2
2017-07-02,en,13127
2017-07-02,el,1
2017-07-02,de,159
2017-07-02,da,6
2017-07-02,cs,42
2017-07-02,ca,1
2017-07-02,bs,1
2017-07-02,bn,8
2017-07-02,bg,1
2017-07-02,ar,10
2017-07-02,ak,1
2017-07-02,aa,1
2017-07-03,zh-Hant,18
2017-07-03,zh,65
2017-07-03,za,1
2017-07-03,xx-Qaai,1
