Voter||Weight||% Weight||Author||Rep||Permlink||vote_tstamp||Total Payout||Pending Payout||Curator Payout||Total Payout Value||Total Reward Shares||Ratio||Delegatee Vote Value||Vote Count||Created||Vote Date||Comments||json_metadata||depth||Word Count
freedompoint||3900||39||steembay||59||re-freedompoint-custom-creation-auction-startinfo||2018-02-25 16:07:57||0.124||0.124||0||0||22303111300||5.559762417542166e-12||0.028769071068214597||2||2018-02-25 16:06:06||2018-02-25||5||"{""tags"":[""steembay"",""auction-startinfo""]}"||1||104
freedompoint||10000||100||freedompoint||58||the-start-of-a-new-day-2018-02-25-15-07-05||2018-02-25 15:26:30||2.18||2.18||0||0||390651792631||5.580417244006286e-12||0.07404089684641763||14||2018-02-25 15:07:06||2018-02-25||2||"{""tags"":[""photography"",""art"",""nature"",""photo"",""love"",""health"",""yoga"",""life"",""faith"",""smartphonephotography"",""steepshot""]}"||0||17
freedompoint||3900||39||deanoffgrid||43||re-freedompoint-re-deanoffgrid-re-freedompoint-3d1wi346-20180225t145015535z||2018-02-25 15:25:24||0.029||0.029||0||0||5307194326||5.4642807891787e-12||0.029||1||2018-02-25 14:56:00||2018-02-25||1||"{""tags"":[""dtubedaily""]}"||3||54
freedompoint||3900||39||mackmck||57||re-freedompoint-re-mackmck-fzf557ugb-20180225t152201975z||2018-02-25 15:24:48||0.029||0.029||0||0||5307194326||5.4642807891787e-12||0.029||1||2018-02-25 15:22:03||2018-02-25||0||"{""tags"":[""dtubedaily""]}"||3||23
freedompoint||3900||39||mackmck||57||re-freedompoint-re-mackmck-re-freedompoint-re-mackmck-nnntq2jkk-20180225t143128732z||2018-02-25 15:22:45||0.029||0.029||0||0||5307194326||5.4642807891787e-12||0.029||1||2018-02-25 14:31:27||2018-02-25||1||"{""tags"":[""dtubedaily""]}"||5||107
freedompoint||3900||39||mackmck||57||fzf557ugb||2018-02-25 15:17:06||0.029||0.029||0||0||5307194326||5.4642807891787e-12||0.029||1||2018-02-25 14:53:30||2018-02-25||2||"{""tags"":[]}"||1||54
freedompoint||3900||39||winstonalden||62||re-freedompoint-into-the-wild-20180225t142149604z||2018-02-25 14:29:06||0.029||0.029||0||0||5307194326||5.4642807891787e-12||0.029||1||2018-02-25 14:21:48||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||53
freedompoint||4100||41||goldendawne||59||3wzju8-week-9-embracing-a-homesteading-steemian-announced-my-pick-is||2018-02-25 14:17:15||4.974||4.974||0||0||926431086794||5.368990819611834e-12||0.02806457869145026||65||2018-02-25 12:02:30||2018-02-25||13||"{""tags"":[""homesteadersonline"",""homesteading"",""gardening"",""curation"",""embracingsteemians""]}"||0||468
freedompoint||3900||39||thefarmerswife||46||re-freedompoint-3d1wi346-20180225t135311702z||2018-02-25 14:03:15||0.027||0.027||0||0||4937438545||5.468422493550246e-12||0.027||1||2018-02-25 13:53:12||2018-02-25||1||"{""tags"":[""dtubedaily""]}"||1||68
freedompoint||3900||39||deanoffgrid||43||re-freedompoint-3d1wi346-20180225t133653605z||2018-02-25 14:00:51||0.072||0.072||0||0||13022466987||5.5289063179715316e-12||0.027298635166046668||2||2018-02-25 13:42:33||2018-02-25||3||"{""tags"":[""dtubedaily""]}"||1||100
freedompoint||4100||41||papa-pepper||77||papa-the-violator-aka-why-i-absolutely-love-steemit||2018-02-25 13:57:15||50.736||50.736||0||0||9146062786463||5.5473050190617395e-12||0.02872554970259703||370||2018-02-25 02:55:42||2018-02-25||109||"{""tags"":[""censorship"",""freedom"",""steemit"",""life"",""vlog""]}"||0||456
freedompoint||4100||41||daltono||56||focus-1519414837-5369718||2018-02-25 13:49:48||12.875||12.875||0||0||2309102891304||5.5757584681422365e-12||0.02954435244994612||8||2018-02-25 05:27:48||2018-02-25||2||"{""tags"":[""motivation"",""meditation"",""photography"",""life""]}"||0||24
freedompoint||4100||41||daltono||56||everyone-is-asleep-1519455122-9105809||2018-02-25 13:47:24||14.139||14.139||0||0||2535650306002||5.576084354586412e-12||0.029546079229185285||8||2018-02-25 09:48:12||2018-02-25||3||"{""tags"":[""funny"",""life"",""steemit"",""spirituality""]}"||0||3
freedompoint||4100||41||goldenoakfarm||47||building-a-4-bulb-plant-fixture-frame||2018-02-25 13:41:51||0.323||0.323||0||0||57859067147||5.58253037815781e-12||0.029580234867988893||11||2018-02-25 10:43:54||2018-02-25||5||"{""tags"":[""growingislife"",""gardening"",""homesteading"",""startingseeds""]}"||0||651
freedompoint||4100||41||kafkanarchy84||74||some-thoughts-from-my-time-in-the-public-indoctrination-system||2018-02-25 13:41:06||176.664||176.664||0||0||32882537429043||5.372578085898085e-12||0.029114752093860864||83||2018-02-25 12:31:30||2018-02-25||39||"{""tags"":[""unschooling"",""anarchy"",""blog"",""writing"",""reflection""]}"||0||512
freedompoint||10000||100||freedompoint||58||3d1wi346||2018-02-25 13:29:45||73.441||73.441||0||0||13093235707034||5.609079500535207e-12||0.07430089083471189||30||2018-02-25 13:18:18||2018-02-25||12||"{""tags"":[""dtubedaily"",""dtube"",""vlog"",""inspiration""]}"||0||111
freedompoint||3900||39||mackmck||57||re-freedompoint-re-mackmck-nnntq2jkk-20180225t022200014z||2018-02-25 13:27:42||0.029||0.029||0||0||5298615634||5.4731277003588744e-12||0.028999999999999998||1||2018-02-25 02:22:00||2018-02-25||3||"{""tags"":[""dtubedaily""]}"||3||49
freedompoint||3900||39||freedomtowrite||47||re-freedompoint-into-the-wild-20180225t013718261z||2018-02-25 13:26:42||0.029||0.029||0||0||5298615634||5.4731277003588744e-12||0.028999999999999998||1||2018-02-25 01:37:21||2018-02-25||0||"{""tags"":[""walkwithme""]}"||1||27
freedompoint||3900||39||powellx5||51||re-freedompoint-into-the-wild-20180225t042950618z||2018-02-25 13:25:27||0.029||0.029||0||0||5298615634||5.4731277003588744e-12||0.028999999999999998||1||2018-02-25 04:30:24||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||49
freedompoint||3900||39||hebrewhousewife||49||re-freedompoint-into-the-wild-20180225t015139922z||2018-02-25 13:23:51||0.03||0.03||0||0||5419038716||5.53603721475977e-12||0.030000000000000002||1||2018-02-25 01:51:39||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||28
freedompoint||3900||39||melodyrussell||59||re-freedompoint-into-the-wild-20180225t014328546z||2018-02-25 13:22:39||0.03||0.03||0||0||5419038716||5.53603721475977e-12||0.030000000000000002||1||2018-02-25 01:43:30||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||39
freedompoint||3900||39||hebrewhousewife||49||re-freedompoint-re-hebrewhousewife-my-testimony-to-discovering-the-truth-20180225t012034210z||2018-02-25 01:24:15||0.025||0.025||0||0||4455654055||5.610848528948463e-12||0.025||1||2018-02-25 01:20:33||2018-02-25||0||"{""tags"":[""thewaytruthandlife""]}"||2||27
freedompoint||3900||39||mamajeani||42||re-freedompoint-into-the-wild-20180225t010802455z||2018-02-25 01:11:42||0.026||0.026||0||0||4576061608||5.68174168690082e-12||0.026||1||2018-02-25 01:08:06||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||30
freedompoint||3900||39||borrowedearth||47||re-freedompoint-re-borrowedearth-the-garden-shack-newsletter-week-1-20180224t223059326z||2018-02-25 01:10:57||0.026||0.026||0||0||4576061608||5.68174168690082e-12||0.026||1||2018-02-24 22:31:03||2018-02-25||0||"{""tags"":[""gardenshack""]}"||2||16
freedompoint||3900||39||borrowedearth||47||re-freedompoint-the-depth-of-the-universe-20180224t233908520z||2018-02-25 01:10:48||0.026||0.026||0||0||4576061608||5.68174168690082e-12||0.026||1||2018-02-24 23:39:18||2018-02-25||0||"{""tags"":[""photography""]}"||1||9
freedompoint||3900||39||borrowedearth||47||re-freedompoint-600-followers-what-it-means-to-me-20180224t234149482z||2018-02-25 01:10:36||0.026||0.026||0||0||4576061608||5.68174168690082e-12||0.026||1||2018-02-24 23:42:03||2018-02-25||0||"{""tags"":[""community""]}"||1||4
freedompoint||3900||39||borrowedearth||47||re-freedompoint-a-walk-in-the-ice-20180224t234654983z||2018-02-25 01:09:54||0.026||0.026||0||0||4696484282||5.5360560024972315e-12||0.026||1||2018-02-24 23:47:06||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||28
freedompoint||3900||39||borrowedearth||47||re-freedompoint-s3ggjk5y-20180224t233721103z||2018-02-25 01:08:15||0.026||0.026||0||0||4696484282||5.5360560024972315e-12||0.026||1||2018-02-24 23:37:27||2018-02-25||1||"{""tags"":[""dtubedaily""]}"||1||27
freedompoint||3900||39||mackmck||57||nnntq2jkk||2018-02-25 01:07:21||0.026||0.026||0||0||4696484282||5.5360560024972315e-12||0.026||1||2018-02-25 00:29:45||2018-02-25||2||"{""tags"":[]}"||1||30
freedompoint||3900||39||papa-pepper||77||re-freedompoint-re-papa-pepper-a-baby-jacob-s-sheep-ram-was-born-on-our-homestead-that-happened-quickly-20180225t005848368z||2018-02-25 01:06:30||0.027||0.027||0||0||4816906955||5.6052567035727595e-12||0.027||1||2018-02-25 00:58:51||2018-02-25||0||"{""tags"":[""homesteading""]}"||2||8
freedompoint||3900||39||dragonson||31||re-freedompoint-mad-as-a-wet-hen-2018-02-24-23-43-44-20180225t002322433z||2018-02-25 01:05:00||0.027||0.027||0||0||4816906955||5.6052567035727595e-12||0.027||1||2018-02-25 00:23:30||2018-02-25||1||"{""tags"":[""photography""]}"||1||19
freedompoint||3900||39||thefarmerswife||46||re-freedompoint-mad-as-a-wet-hen-2018-02-24-23-43-44-20180225t001021367z||2018-02-25 01:04:03||0.027||0.027||0||0||4816906955||5.6052567035727595e-12||0.027||1||2018-02-25 00:10:21||2018-02-25||1||"{""tags"":[""photography""]}"||1||15
freedompoint||3900||39||tutufaith||47||re-freedompoint-re-tutufaith-re-freedompoint-mad-as-a-wet-hen-2018-02-24-23-43-44-20180225t000302963z||2018-02-25 01:03:54||0.027||0.027||0||0||4937329629||5.46854312529839e-12||0.027||1||2018-02-25 00:03:18||2018-02-25||0||"{""tags"":[""photography""]}"||3||34
freedompoint||3900||39||truth-be-told||54||re-freedompoint-into-the-wild-20180225t010056377z||2018-02-25 01:02:30||0.027||0.027||0||0||4937329629||5.46854312529839e-12||0.027||1||2018-02-25 01:00:54||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||18
freedompoint||3900||39||bowentroyer||53||re-freedompoint-into-the-wild-20180225t004510788z||2018-02-25 01:01:18||0.028||0.028||0||0||4937329629||5.671081759568701e-12||0.028||1||2018-02-25 00:45:12||2018-02-25||1||"{""tags"":[""walkwithme""]}"||1||13
freedompoint||10000||100||freedompoint||58||into-the-wild||2018-02-25 01:01:03||19.512||19.512||0||0||3478165156304||5.60985436951879e-12||0.07228424197859154||51||2018-02-25 00:38:18||2018-02-25||21||"{""tags"":[""walkwithme"",""love"",""nature"",""beautiful"",""adventure""]}"||0||532
freedompoint||3900||39||tutufaith||47||re-freedompoint-mad-as-a-wet-hen-2018-02-24-23-43-44-20180224t235313144z||2018-02-24 23:55:06||0.028||0.028||0||0||5057752303||5.53605600325501e-12||0.028||1||2018-02-24 23:53:15||2018-02-24||2||"{""tags"":[""photography""]}"||1||27
freedompoint||10000||100||freedompoint||58||mad-as-a-wet-hen-2018-02-24-23-43-44||2018-02-24 23:54:57||0.758||0.758||0||0||136050689872||5.571452821835347e-12||0.07246035859513043||18||2018-02-24 23:43:45||2018-02-24||9||"{""tags"":[""photography"",""life"",""nature"",""photo"",""steepshot""]}"||0||22
freedompoint||4000||40||soulsistashakti||62||4-ways-buddhism-helps-overcome-some-of-life-s-most-perplexing-difficulties-backed-by-science||2018-02-24 22:24:54||19.589||0||4.054||15.535||3645443170631||5.373557914114811e-12||0.027825175910876236||61||2018-02-23 19:00:33||2018-02-24||36||"{""tags"":[""buddhism"",""problem-solving"",""change"",""health""]}"||0||2009
freedompoint||4000||40||bluerthangreen||60||a-little-help-from-muh-frens||2018-02-24 22:20:12||11.033||11.033||0||0||1995630938027||5.528577348529124e-12||0.028627892304953356||58||2018-02-24 22:14:57||2018-02-24||19||"{""tags"":[""work"",""vehicles"",""friends"",""story"",""how-to""]}"||0||1214
freedompoint||4000||40||borrowedearth||47||the-garden-shack-newsletter-week-1||2018-02-24 22:07:57||2.124||2.124||0||0||376632385276||5.6394513138946125e-12||0.02920201612376016||32||2018-02-24 22:03:39||2018-02-24||10||"{""tags"":[""gardenshack"",""homesteadersonline"",""gardening"",""homesteading"",""steemitbloggers""]}"||0||595
freedompoint||4000||40||papa-pepper||77||what-in-the-world-is-this-creature-and-why-does-it-make-papa-pepper-excited||2018-02-24 22:05:51||40.197||0||4.861||35.336||7200930659950||5.58219512146769e-12||0.029577755768516022||344||2018-02-23 02:52:48||2018-02-24||92||"{""tags"":[""animals"",""life"",""homesteading"",""video"",""vlog""]}"||0||244
freedompoint||4000||40||papa-pepper||77||mama-pepper-the-mad-scientist||2018-02-24 22:04:18||47.19||0||4.299||42.891||8751679537744||5.392107857295309e-12||0.028570561546161822||367||2018-02-23 16:34:54||2018-02-24||87||"{""tags"":[""life"",""homesteading"",""work"",""creative"",""diy""]}"||0||546
freedompoint||4000||40||papa-pepper||77||a-baby-jacob-s-sheep-ram-was-born-on-our-homestead-that-happened-quickly||2018-02-24 22:03:00||45.845||0||5.729||40.116||8538794028065||5.369025163192637e-12||0.028448255844947156||353||2018-02-23 20:20:21||2018-02-24||110||"{""tags"":[""homesteading"",""animals"",""photo"",""vlog"",""video""]}"||0||756
freedompoint||4000||40||tarazkp||70||accept-yourself-judge-others||2018-02-24 21:55:42||14.049||14.049||0||0||2520416310037||5.574079148771164e-12||0.030205996941117787||69||2018-02-24 21:17:09||2018-02-24||24||"{""tags"":[""philosophy"",""politics"",""society"",""conflict"",""propaganda""]}"||0||799
freedompoint||3900||39||tedgoodwin||44||re-freedompoint-600-followers-what-it-means-to-me-20180224t001438277z||2018-02-24 20:35:00||0.024||0||0.006||0.018||5177647753||4.635309535318248e-12||0.024||1||2018-02-24 00:14:48||2018-02-24||0||"{""tags"":[""community""]}"||1||2
freedompoint||3900||39||frostyamber||53||re-freedompoint-re-frostyamber-re-freedompoint-re-frostyamber-re-freedompoint-600-followers-what-it-means-to-me-20180224t190403636z||2018-02-24 20:32:57||0.029||0.029||0||0||5177647753||5.600999021842883e-12||0.029||1||2018-02-24 19:04:03||2018-02-24||1||"{""tags"":[""community""]}"||5||193
freedompoint||3900||39||jasonb777||34||re-freedompoint-s3ggjk5y-20180224t201828692z||2018-02-24 20:30:15||0.03||0.03||0||0||5298058166||5.6624519890180456e-12||0.03||1||2018-02-24 20:18:27||2018-02-24||1||"{""tags"":[""dtubedaily""]}"||1||114
freedompoint||4000||40||hodgetwins||61||us-in-24-months-thanks-steemit-powerup||2018-02-24 18:17:57||62.71||62.71||0||0||11339900868354||5.530030705559636e-12||0.029298424337820973||88||2018-02-24 17:43:51||2018-02-24||18||"{""tags"":[""powerup"",""hodgetwins""]}"||0||0
freedompoint||3900||39||cecicastor||57||re-freedompoint-a-walk-in-the-ice-20180224t000711658z||2018-02-24 18:11:18||0.024||0||0.006||0.018||5177647753||4.635309535318248e-12||0.024||1||2018-02-24 00:07:18||2018-02-24||1||"{""tags"":[""walkwithme""]}"||1||21
freedompoint||3900||39||cecicastor||57||re-freedompoint-uet42mhy-20180223t235806560z||2018-02-24 18:10:21||0.024||0||0.006||0.018||5177647753||4.635309535318248e-12||0.024||1||2018-02-23 23:58:09||2018-02-24||1||"{""tags"":[""dtubedaily""]}"||1||47
freedompoint||4000||40||deanoffgrid||43||the-plan-and-the-planner||2018-02-24 16:43:21||0.715||0||0.133||0.582||129565611674||5.518439582556915e-12||0.029237013893943294||9||2018-02-21 00:18:36||2018-02-24||3||"{""tags"":[""life"",""homesteading"",""homesteadersonline"",""offgrid"",""blog""]}"||0||571
freedompoint||4000||40||deanoffgrid||43||risks-of-aging-offgrid||2018-02-24 16:43:12||0.451||0||0.085||0.366||84404055823||5.343345122487622e-12||0.028309353259951816||11||2018-02-23 19:02:54||2018-02-24||6||"{""tags"":[""life"",""homesteading"",""homesteadersonline"",""offgrid"",""blog""]}"||0||417
freedompoint||3900||39||captainbob||57||re-freedompoint-re-captainbob-45cmukq7-20180224t145831397z||2018-02-24 16:32:12||0.03||0.03||0||0||5174537099||5.797620043307375e-12||0.03||1||2018-02-24 14:58:33||2018-02-24||0||"{""tags"":[""dtube""]}"||2||16
freedompoint||3900||39||deanoffgrid||43||re-freedompoint-9uyb8bfy-20180224t161950808z||2018-02-24 16:30:15||0.03||0.03||0||0||5174537099||5.797620043307375e-12||0.03||1||2018-02-24 16:25:27||2018-02-24||1||"{""tags"":[""dtubedaily""]}"||1||60
freedompoint||3900||39||captainbob||57||hi4ygoxpw||2018-02-24 16:28:03||0.03||0.03||0||0||5294875171||5.6658559514886815e-12||0.03||1||2018-02-24 16:11:06||2018-02-24||1||"{""tags"":[]}"||1||37
freedompoint||3900||39||tutufaith||47||re-freedompoint-s3ggjk5y-20180224t150445596z||2018-02-24 16:26:30||0.033||0.033||0||0||5897054500||5.596014077875659e-12||0.029630195997510284||2||2018-02-24 15:04:54||2018-02-24||1||"{""tags"":[""dtubedaily""]}"||1||30
freedompoint||4000||40||goldenoakfarm||47||building-our-brooder-and-enclosure||2018-02-24 13:38:42||0.315||0.315||0||0||55137761572||5.712963149377522e-12||0.03024855346606888||10||2018-02-24 11:32:12||2018-02-24||3||"{""tags"":[""homesteading"",""chickens"",""raisingchicks""]}"||0||1363
freedompoint||4000||40||goldenoakfarm||47||daybreak-on-the-farm||2018-02-24 13:36:24||0.19||0.19||0||0||33689726613||5.639701449126152e-12||0.029860653106986376||7||2018-02-24 12:00:51||2018-02-24||5||"{""tags"":[""homesteading"",""photography"",""snow""]}"||0||262
freedompoint||10000||100||freedompoint||58||s3ggjk5y||2018-02-24 13:33:36||0.788||0.788||0||0||137948833874||5.712262857689287e-12||0.07698687976082746||20||2018-02-24 13:07:39||2018-02-24||11||"{""tags"":[""dtubedaily"",""dtube"",""vlog"",""health"",""dtube""]}"||0||100
freedompoint||10000||100||captainbob||58||45cmukq7||2018-02-24 13:23:39||122.29||122.29||0||0||22001104324457||5.55835735318337e-12||0.0762503475693743||53||2018-02-24 12:01:48||2018-02-24||37||"{""tags"":[""dtube"",""dtubedaily"",""vlog"",""kindness""]}"||0||35
freedompoint||4000||40||christa||53||crypto-bought-a-zero-turn-rider-mower||2018-02-24 13:22:03||1.403||1.403||0||0||253095337169||5.543365656962582e-12||0.030684699199919615||22||2018-02-24 12:08:45||2018-02-24||0||"{""tags"":[""life"",""homestead"",""story"",""gardening"",""crypto""]}"||0||109
freedompoint||3900||39||frostyamber||53||re-freedompoint-re-frostyamber-re-freedompoint-600-followers-what-it-means-to-me-20180224t011636456z||2018-02-24 12:46:36||0.024||0||0.006||0.018||5415056913||4.4320863816560965e-12||0.024||1||2018-02-24 01:16:42||2018-02-24||4||"{""tags"":[""community""]}"||3||85
freedompoint||3900||39||lilianajimenez||41||re-freedompoint-the-depth-of-the-universe-20180224t010104868z||2018-02-24 03:10:33||0.021||0||0.003||0.018||4691303894||4.476367439521069e-12||0.020999999999999998||1||2018-02-24 00:32:21||2018-02-24||1||"{""tags"":[""photography""]}"||1||20
freedompoint||10000||100||freedompoint||59||the-depth-of-the-universe||2018-02-24 03:06:15||0.56||0||0.058||0.502||104806369832||5.343186687008198e-12||0.06491584009813393||17||2018-02-24 00:07:48||2018-02-24||5||"{""tags"":[""photography"",""nature"",""animalphotography"",""animals"",""beautiful""]}"||0||29
freedompoint||3900||39||tedgoodwin||44||re-freedompoint-the-depth-of-the-universe-20180224t002703435z||2018-02-24 03:05:21||0.021||0||0.003||0.018||4811593737||4.3644582539284326e-12||0.021||1||2018-02-24 00:27:21||2018-02-24||0||"{""tags"":[""photography""]}"||1||12
freedompoint||3900||39||smithlabs||25||re-freedompoint-re-samstonehill-re-freedompoint-re-samstonehill-shoes-and-electricity-the-silent-health-hazard-and-what-we-can-do-about-it-20180224t001548384z||2018-02-24 03:04:03||0.021||0||0.003||0.018||4811593737||4.3644582539284326e-12||0.021||1||2018-02-24 00:16:00||2018-02-24||0||"{""tags"":[""health""]}"||4||38
freedompoint||2500||25||hebrewhousewife||49||my-testimony-to-discovering-the-truth||2018-02-23 23:51:27||1.162||0||0.258||0.904||217239483465||5.348935568552908e-12||0.01608556555279692||11||2018-02-23 23:19:00||2018-02-23||11||"{""tags"":[""thewaytruthandlife"",""hebrew"",""testimony"",""life"",""blog""]}"||0||990
freedompoint||2500||25||dirtyhippie||44||from-rocks-to-riches||2018-02-23 23:46:15||2.018||0||0.199||1.819||377242942938||5.349337973783273e-12||0.016086775684350917||21||2018-02-23 23:35:03||2018-02-23||23||"{""tags"":[""geology"",""rocks"",""gemstones"",""minnowsupport"",""art""]}"||0||445
freedompoint||3900||39||freedomtowrite||47||re-freedompoint-re-freedomtowrite-is-your-cup-really-half-full-a-look-into-a-false-reality-20180223t230327954z||2018-02-23 23:31:36||0.022||0||0||0.022||4691184343||4.689647302568173e-12||0.022||1||2018-02-23 23:03:33||2018-02-23||0||"{""tags"":[""christianity""]}"||2||10
freedompoint||3900||39||frostyamber||53||re-freedompoint-600-followers-what-it-means-to-me-20180223t231102305z||2018-02-23 23:26:03||0.022||0||0||0.022||4691184343||4.689647302568173e-12||0.022||1||2018-02-23 23:11:00||2018-02-23||6||"{""tags"":[""community""]}"||1||50
freedompoint||3900||39||kiaraantonoviche||59||re-freedompoint-600-followers-what-it-means-to-me-20180223t231000766z||2018-02-23 23:25:30||0.022||0||0||0.022||4691184343||4.689647302568173e-12||0.022||1||2018-02-23 23:10:00||2018-02-23||1||"{""tags"":[""community""]}"||1||4
freedompoint||3900||39||walkerland||53||re-freedompoint-re-goldendawne-fourth-golden-ambassador-announced-please-help-me-welcome-20180223t221137718z||2018-02-23 22:23:42||0.022||0||0||0.022||4691184343||4.689647302568173e-12||0.022||1||2018-02-23 22:11:36||2018-02-23||0||"{""tags"":[""homesteadersonline""]}"||2||26
freedompoint||3900||39||mackmck||57||re-freedompoint-600-followers-what-it-means-to-me-20180223t221748193z||2018-02-23 22:22:00||0.022||0||0||0.022||4691184343||4.689647302568173e-12||0.022||1||2018-02-23 22:17:48||2018-02-23||2||"{""tags"":[""community""]}"||1||7
freedompoint||3900||39||deanoffgrid||43||re-freedompoint-600-followers-what-it-means-to-me-20180223t215840978z||2018-02-23 22:21:03||0.022||0||0||0.022||4811471121||4.5724061200283364e-12||0.022||1||2018-02-23 21:58:42||2018-02-23||1||"{""tags"":[""community""]}"||1||18
freedompoint||3900||39||buzzard||46||re-freedompoint-600-followers-what-it-means-to-me-20180223t215008828z||2018-02-23 22:20:09||0.022||0||0||0.022||4811471121||4.5724061200283364e-12||0.022||1||2018-02-23 21:55:48||2018-02-23||1||"{""tags"":[""community""]}"||1||9
freedompoint||3900||39||simms50||52||re-freedompoint-600-followers-what-it-means-to-me-20180223t213723180z||2018-02-23 21:41:45||0.022||0||0||0.022||4811471121||4.5724061200283364e-12||0.022||1||2018-02-23 21:37:24||2018-02-23||1||"{""tags"":[""community""]}"||1||12
freedompoint||4100||41||cleversquirrel||51||the-ghost-of-autumn-in-the-winter-forest||2018-02-23 21:36:09||1.66||0||0.33||1.33||309905143771||5.35647772670283e-12||0.027061164786658095||62||2018-02-23 20:32:27||2018-02-23||0||"{""tags"":[""photography"",""steepshot"",""nature"",""latvia""]}"||0||60
freedompoint||3900||39||bowentroyer||54||re-freedompoint-600-followers-what-it-means-to-me-20180223t211859517z||2018-02-23 21:23:09||0.022||0||0||0.022||4811471121||4.5724061200283364e-12||0.022||1||2018-02-23 21:19:00||2018-02-23||1||"{""tags"":[""community""]}"||1||24
freedompoint||3900||39||twinislandflames||46||re-freedompoint-600-followers-what-it-means-to-me-20180223t210335352z||2018-02-23 21:22:15||0.025||0||0.003||0.022||4931757899||5.069186385866424e-12||0.024999999999999998||1||2018-02-23 21:03:39||2018-02-23||1||"{""tags"":[""community""]}"||1||26
freedompoint||10000||100||freedompoint||59||600-followers-what-it-means-to-me||2018-02-23 21:02:57||1.169||0||0.12||1.049||218484831339||5.350485856778704e-12||0.06757723398828232||27||2018-02-23 20:46:33||2018-02-23||31||"{""tags"":[""community"",""family"",""steemit"",""success"",""blog""]}"||0||433
freedompoint||3900||39||awesomehomestead||54||re-freedompoint-600-followers-what-it-means-to-me-20180223t204747618z||2018-02-23 20:59:00||0.048||0||0||0.048||9291005136||5.166287102136417e-12||0.02547887722446309||2||2018-02-23 20:47:51||2018-02-23||1||"{""tags"":[""community""]}"||1||3
freedompoint||3900||39||jonpetrich||49||re-freedompoint-2018223t12532832z||2018-02-23 20:57:06||0.026||0||0||0.026||5052044677||5.1464311308187586e-12||0.026||1||2018-02-23 20:53:30||2018-02-23||1||"{""tags"":[""community"",""family"",""steemit"",""success"",""blog""]}"||1||23
freedompoint||3900||39||thefarmerswife||47||re-freedompoint-re-thefarmerswife-re-freedompoint-9uyb8bfy-20180223t193835971z||2018-02-23 20:49:39||0.024||0||0.006||0.018||5052044677||4.7505518130634696e-12||0.024||1||2018-02-23 19:38:36||2018-02-23||0||"{""tags"":[""dtubedaily""]}"||3||20
freedompoint||3900||39||thefarmerswife||47||re-freedompoint-9uyb8bfy-20180223t192855589z||2018-02-23 19:35:48||0.029||0||0||0.029||5657296350||5.126123541327299e-12||0.02589740515060697||2||2018-02-23 19:28:57||2018-02-23||2||"{""tags"":[""dtubedaily""]}"||1||25
freedompoint||10000||100||goldendawne||59||fourth-golden-ambassador-announced-please-help-me-welcome||2018-02-23 19:11:54||3.536||0||0.52||3.016||656207702413||5.388537786126951e-12||0.0692772312868411||46||2018-02-23 16:22:36||2018-02-23||16||"{""tags"":[""homesteadersonline"",""homesteading"",""gardening"",""goldenambassadors"",""delegation""]}"||0||292
freedompoint||3900||39||bowentroyer||54||re-simms50-re-bowentroyer-perspective-on-the-homestead-and-on-steemit-20180223t173523057z||2018-02-23 19:08:03||0.024||0||0.006||0.018||5046439866||4.75582799701987e-12||0.024||1||2018-02-23 17:35:24||2018-02-23||1||"{""tags"":[""homesteading""]}"||2||24
freedompoint||3900||39||simms50||52||re-bowentroyer-perspective-on-the-homestead-and-on-steemit-20180223t173144666z||2018-02-23 19:06:06||0.038||0||0.003||0.035||7572062273||5.018447898335186e-12||0.02592827876601907||2||2018-02-23 17:31:45||2018-02-23||3||"{""tags"":[""homesteading""]}"||1||69
freedompoint||10000||100||bowentroyer||54||perspective-on-the-homestead-and-on-steemit||2018-02-23 19:04:21||23.226||0||4.674||18.552||4317300453827||5.37975066789982e-12||0.07174984035374127||72||2018-02-23 17:14:45||2018-02-23||13||"{""tags"":[""homesteading"",""steemit"",""life"",""steem"",""perspective""]}"||0||385
freedompoint||10000||100||freedomtowrite||47||is-your-cup-really-half-full-a-look-into-a-false-reality||2018-02-23 18:02:51||1.707||0||0.304||1.403||317008335425||5.384716454573649e-12||0.07181606914817294||42||2018-02-23 16:38:33||2018-02-23||28||"{""tags"":[""christianity"",""faith"",""happy"",""culture"",""love""]}"||0||1374
freedompoint||10000||100||armadillocreek||48||every-time-i-see-crypto-drop-zg1hbmlh-qgwl4||2018-02-23 17:56:12||0.097||0||0.016||0.081||22083091646||4.3925009031772054e-12||0.06016619168116638||4||2018-02-23 17:06:51||2018-02-23||1||"{""tags"":[""dmania"",""meme"",""funny"",""cryptocurrency"",""steem""]}"||0||4
freedompoint||3900||39||simms50||52||re-freedompoint-9uyb8bfy-20180223t172604386z||2018-02-23 17:52:06||0.035||0||0.003||0.032||7263084863||4.818889034093336e-12||0.02605525042933813||2||2018-02-23 17:26:03||2018-02-23||3||"{""tags"":[""dtubedaily""]}"||1||35
